Asset_ID,Asset_Type,Status,Department,Assigned_To,Acquisition_Date,Asset_Age,Warranty_Expiry_Date,Days_to_Warranty_Expiry,Warranty_Status,License_Expiry_Date,Maintenance_Cost,Repair_Count,Repair_Intensity,Is_High_Cost,Vendor_Name,Location,Compliance_Status,OS_Version,P_High_Cost,Age_Norm,Repair_Norm,Warranty_Exp,Risk_Score,Risk_Level
ASSET_0349,Desktop,In Use,IT,User_142,2024-12-04,1.4,2027-12-04,592,Active,2026-08-04,186.4,2,1.43,0,Lenovo,Taichung,Compliant,Windows 11,0.12411473,0.2222222222222222,0.04766666666666666,0,0.1,Low
ASSET_0350,Tablet,In Use,Operations,User_195,2024-07-11,1.8,2026-07-11,81,Active,2027-05-11,75.26,4,2.22,0,Apple,Other,Compliant,Win 11,0.07042628,0.28571428571428575,0.07400000000000001,0,0.1,Low
ASSET_0351,Tablet,In Use,Operations,User_027,2024-06-27,1.8,2026-06-27,67,Active,2026-12-27,56.84,0,0.0,0,Apple,Taichung,At Risk,iPadOS 18,0.048773974,0.28571428571428575,0.0,0,0.08,Low
ASSET_0352,Server,In Use,IT,,2021-02-27,5.1,2025-02-27,-418,Expired,2024-12-27,3340.4,8,1.57,1,Dell,Taipei,Non-Compliant,Ubuntu 22.04,0.9716793,0.8095238095238095,0.052333333333333336,1,0.76,High
ASSET_0353,Server,In Use,Finance,,2021-05-30,4.9,2025-05-30,-326,Expired,2023-04-30,7600.0,9,1.84,1,HP,Cloud,Non-Compliant,Windows Server 2022,0.96602404,0.7777777777777779,0.06133333333333334,1,0.75,High
ASSET_0354,Laptop,In Use,HR,User_179,2025-06-07,0.9,2028-12-07,961,Active,2026-10-07,40.96,0,0.0,0,HP,Taichung,Compliant,Windows 10,0.14997584,0.14285714285714288,0.0,0,0.09,Low
ASSET_0355,Server,In Use,IT,,2025-05-19,0.9,2029-05-19,1124,Active,2027-10-19,417.22,1,1.11,0,Cisco,Cloud,Compliant,Ubuntu 22.04,0.09525571,0.14285714285714288,0.037000000000000005,0,0.07,Low
ASSET_0356,Server,In Use,Operations,User_248,2024-08-29,1.6,2028-08-29,861,Active,2026-08-29,454.59,3,1.88,0,Dell,Cloud,At Risk,Windows Server 2022,0.56912535,0.253968253968254,0.06266666666666666,0,0.29,Low
ASSET_0357,Laptop,In Use,Finance,,2023-12-17,2.3,2026-12-17,240,Active,2026-11-17,606.9,2,0.87,0,Lenovo,Taichung,At Risk,Windows 11,0.14498547,0.36507936507936506,0.029,0,0.14,Low
ASSET_0358,Tablet,In Use,Sales,User_007,2025-01-27,1.2,2027-01-27,281,Active,2026-06-27,99.37,3,2.5,0,Dell,Other,At Risk,Win 11,0.05588348,0.19047619047619047,0.08333333333333333,0,0.08,Low
ASSET_0359,Tablet,In Use,Sales,User_346,2022-06-10,3.9,2024-06-10,-680,Expired,2023-06-10,433.3,10,2.56,0,Apple,Taipei,Non-Compliant,iPadOS 18,0.5435097,0.6190476190476191,0.08533333333333333,1,0.56,Medium
ASSET_0360,Desktop,In Use,HR,User_055,2025-10-29,0.5,2028-10-29,922,Active,2027-08-29,99.61,0,0.0,0,HP,Taichung,Compliant,Windows 10,0.20634058,0.07936507936507936,0.0,0,0.1,Low
ASSET_0361,Laptop,Retired,R&D,,2021-04-09,5.0,2024-04-09,-742,Expired,,1859.12,7,1.4,1,Dell,Hsinchu,Non-Compliant,Windows 11,0.91236377,0.7936507936507937,0.04666666666666666,1,0.73,High
ASSET_0362,Monitor,In Use,Operations,User_194,2024-06-10,1.9,2027-06-10,415,Active,,148.81,2,1.05,0,Dell,Hsinchu,Compliant,Not Applicable,0.059762236,0.30158730158730157,0.035,0,0.09,Low
ASSET_0363,Server,In Use,Operations,User_372,2024-03-29,2.1,2028-09-29,892,Active,2025-07-29,450.46,3,1.43,0,Cisco,Other,Compliant,Ubuntu 22.04,0.5157473,0.33333333333333337,0.04766666666666666,0,0.28,Low
ASSET_0364,Tablet,In Use,Sales,User_045,2025-03-06,1.1,2028-03-06,685,Active,2027-10-06,122.84,1,0.91,0,Lenovo,Other,Compliant,Win 11,0.07701743,0.17460317460317462,0.030333333333333334,0,0.07,Low
ASSET_0365,Laptop,In Use,R&D,User_263,2025-07-19,0.8,2028-07-19,820,Active,2026-10-19,345.45,1,1.25,0,Apple,Hsinchu,Compliant,macOS 14,0.2037824,0.126984126984127,0.041666666666666664,0,0.12,Low
ASSET_0366,Tablet,In Use,Sales,User_276,2026-01-07,0.3,2028-01-07,626,Active,2027-03-07,71.72,0,0.0,0,Lenovo,Taipei,Compliant,Android 14,0.12233879,0.047619047619047616,0.0,0,0.06,Low
ASSET_0367,Laptop,In Use,HR,User_005,2021-11-24,4.4,2025-05-24,-332,Expired,2022-11-24,1313.53,5,1.14,1,Apple,Taichung,Non-Compliant,macOS 15,0.7802131,0.6984126984126985,0.038,1,0.66,Medium
ASSET_0368,Laptop,In Use,IT,User_396,2025-08-17,0.7,2029-08-17,1214,Active,2027-02-17,246.45,2,2.86,0,Apple,Taichung,Compliant,macOS 13,0.10126811,0.1111111111111111,0.09533333333333333,0,0.08,Low
ASSET_0369,Desktop,In Use,IT,User_244,2022-02-19,4.2,2025-08-19,-245,Expired,2023-09-19,2521.48,1,0.24,1,Dell,Taipei,Non-Compliant,Windows 11,0.684515,0.6666666666666667,0.008,1,0.61,Medium
ASSET_0370,Laptop,Stock,Finance,User_034,2024-11-26,1.4,2027-11-26,584,Active,2026-03-26,172.11,1,0.71,0,Apple,Taipei,Compliant,macOS 14,0.13884747,0.2222222222222222,0.023666666666666666,0,0.1,Low
ASSET_0371,Tablet,In Use,HR,User_159,2025-04-04,1.0,2027-04-04,348,Active,2027-01-04,183.32,2,2.0,0,Apple,Other,Compliant,Win 11,0.111700885,0.15873015873015872,0.06666666666666667,0,0.09,Low
ASSET_0372,Monitor,In Use,R&D,User_290,2025-11-10,0.4,2028-11-10,934,Active,,43.9,0,0.0,0,Dell,Other,Compliant,Not Applicable,0.20272727,0.0634920634920635,0.0,0,0.09,Low
ASSET_0373,Laptop,In Use,Sales,User_315,2023-07-09,2.8,2027-01-09,263,Active,2026-04-09,172.95,4,1.43,0,Lenovo,Taipei,At Risk,Windows 10,0.29920173,0.4444444444444444,0.04766666666666666,0,0.22,Low
ASSET_0374,Server,In Use,IT,,2025-09-13,0.6,2029-09-13,1241,Active,2028-05-13,262.77,1,1.67,0,HP,Hsinchu,Compliant,Ubuntu 22.04,0.08425495,0.09523809523809523,0.05566666666666666,0,0.06,Low
ASSET_0375,Monitor,In Use,Sales,User_306,2021-02-28,5.1,2024-02-28,-783,Expired,,138.25,2,0.39,0,HP,Taipei,At Risk,Not Applicable,0.24009642,0.8095238095238095,0.013000000000000001,1,0.46,Medium
ASSET_0376,Tablet,In Use,IT,User_112,2021-11-09,4.4,2023-11-09,-894,Expired,2023-05-09,319.71,4,0.91,0,Lenovo,Taichung,At Risk,iPadOS 18,0.53264654,0.6984126984126985,0.030333333333333334,1,0.56,Medium
ASSET_0377,Tablet,Stock,R&D,User_117,2025-07-11,0.8,2027-07-11,446,Active,2027-06-11,77.59,0,0.0,0,Apple,Hsinchu,Compliant,Win 11,0.08262651,0.126984126984127,0.0,0,0.06,Low
ASSET_0378,Laptop,In Use,R&D,User_226,2024-10-14,1.5,2027-10-14,541,Active,2026-08-14,122.5,1,0.67,0,Lenovo,Hsinchu,Compliant,Windows 10,0.14102408,0.2380952380952381,0.022333333333333334,0,0.11,Low
ASSET_0379,Desktop,In Use,Finance,User_082,2025-12-20,0.3,2028-12-20,974,Active,2027-02-20,760.97,1,3.33,0,Lenovo,Taipei,Compliant,Windows 10,0.073019445,0.047619047619047616,0.111,0,0.06,Low
ASSET_0380,Server,In Use,IT,,2022-08-16,3.7,2026-08-16,117,Active,2025-07-16,1102.62,5,1.35,1,Dell,Cloud,At Risk,VMware ESXi,0.9538914,0.5873015873015873,0.045000000000000005,0,0.51,Medium
ASSET_0381,Tablet,In Use,Finance,User_146,2022-11-12,3.4,2024-11-12,-525,Expired,2025-06-12,591.57,2,0.59,0,Apple,Hsinchu,At Risk,iPadOS 18,0.14586754,0.5396825396825397,0.019666666666666666,1,0.37,Low
ASSET_0382,Desktop,Stock,HR,User_159,2023-10-21,2.5,2026-10-21,183,Active,,116.44,1,0.4,0,HP,Taichung,Compliant,Windows 11,0.13733561,0.39682539682539686,0.013333333333333334,0,0.14,Low
ASSET_0383,Laptop,In Use,IT,User_105,2024-08-30,1.6,2027-08-30,496,Active,2027-07-30,180.34,0,0.0,0,Dell,Taipei,Compliant,Windows 11,0.14368375,0.253968253968254,0.0,0,0.11,Low
ASSET_0384,Monitor,In Use,HR,User_032,2024-02-12,2.2,2027-08-12,478,Active,,142.7,2,0.91,0,Dell,Taipei,At Risk,Not Applicable,0.05413142,0.34920634920634924,0.030333333333333334,0,0.1,Low
ASSET_0385,Laptop,In Use,Sales,User_303,2025-07-01,0.8,2028-07-01,802,Active,2026-10-01,167.37,3,3.75,0,Dell,Hsinchu,Compliant,Windows 11,0.090824634,0.126984126984127,0.125,0,0.09,Low
ASSET_0386,Tablet,Retired,HR,,2023-07-19,2.8,2025-07-19,-276,Expired,2025-04-19,4287.76,2,0.71,1,Apple,Taichung,Non-Compliant,iPadOS 18,0.30658162,0.4444444444444444,0.023666666666666666,1,0.42,Medium
ASSET_0387,Monitor,In Use,IT,,2026-01-04,0.3,2029-01-04,989,Active,,1641.86,0,0.0,1,HP,Taichung,Compliant,Not Applicable,0.32553896,0.047619047619047616,0.0,0,0.14,Low
ASSET_0388,Laptop,Stock,Finance,User_222,2024-11-24,1.4,2027-11-24,582,Active,2025-12-24,112.1,1,0.71,0,Dell,Taipei,Compliant,Windows 11,0.13884747,0.2222222222222222,0.023666666666666666,0,0.1,Low
ASSET_0389,Monitor,In Use,Operations,User_317,2025-03-13,1.1,2028-03-13,692,Active,,39.09,1,0.91,0,Lenovo,Taichung,Compliant,Not Applicable,0.065386735,0.17460317460317462,0.030333333333333334,0,0.07,Low
ASSET_0390,Monitor,Stock,HR,User_274,2022-03-08,4.1,2025-03-08,-409,Expired,,852.02,2,0.49,0,Apple,Taipei,Non-Compliant,Not Applicable,0.19148953,0.6507936507936507,0.01633333333333333,1,0.41,Medium
ASSET_0391,Monitor,In Use,HR,User_068,2026-02-06,0.2,2029-02-06,1022,Active,,76.65,1,5.0,0,Dell,Other,Compliant,Not Applicable,0.01917597,0.03174603174603175,0.16666666666666666,0,0.05,Low
ASSET_0392,Laptop,In Use,Operations,User_236,2022-09-28,3.6,2025-09-28,-205,Expired,,816.62,4,1.11,0,Lenovo,Taichung,Non-Compliant,Windows 11,0.6122369,0.5714285714285715,0.037000000000000005,1,0.57,Medium
ASSET_0393,Laptop,In Use,HR,User_086,2022-10-30,3.5,2025-10-30,-173,Expired,2024-07-30,435.07,3,0.86,0,Apple,Taichung,Non-Compliant,macOS 14,0.49245128,0.5555555555555556,0.028666666666666667,1,0.51,Medium
ASSET_0394,Tablet,In Use,IT,User_084,2022-03-11,4.1,2024-03-11,-771,Expired,2024-02-11,806.16,4,0.98,0,Apple,Taipei,Non-Compliant,iPadOS 18,0.53264654,0.6507936507936507,0.03266666666666666,1,0.55,Medium
ASSET_0395,Desktop,In Use,Operations,User_261,2023-02-11,3.2,2026-02-11,-69,Expired,2024-11-11,1571.46,10,3.12,1,HP,Hsinchu,Non-Compliant,Windows 10,0.93216795,0.507936507936508,0.10400000000000001,1,0.7,Medium
ASSET_0396,Server,In Use,IT,User_146,2021-06-23,4.8,2025-06-23,-302,Expired,2024-01-23,6941.42,6,1.25,1,HP,Hsinchu,Non-Compliant,RHEL 9,0.9646707,0.7619047619047619,0.041666666666666664,1,0.75,High
ASSET_0397,Laptop,Stock,IT,,2026-02-16,0.2,2029-02-16,1032,Active,2027-11-16,96.21,0,0.0,0,Dell,Other,Compliant,Windows 10,0.09301854,0.03174603174603175,0.0,0,0.04,Low
ASSET_0398,Desktop,In Use,R&D,User_140,2022-06-10,3.9,2025-06-10,-315,Expired,2023-11-10,311.17,2,0.51,0,Lenovo,Other,Non-Compliant,Windows 11,0.57513,0.6190476190476191,0.017,1,0.56,Medium
ASSET_0399,Desktop,In Use,Finance,User_010,2021-09-20,4.6,2024-09-20,-578,Expired,2024-05-20,1561.64,6,1.3,1,HP,Hsinchu,Non-Compliant,Windows 11,0.85980815,0.7301587301587301,0.043333333333333335,1,0.7,Medium
ASSET_0400,Monitor,In Use,Finance,User_040,2026-01-01,0.3,2029-07-01,1167,Active,,108.51,2,6.67,0,Dell,Taichung,Compliant,Not Applicable,0.044502385,0.047619047619047616,0.22233333333333333,0,0.07,Low
ASSET_0401,Desktop,In Use,Operations,User_198,2026-01-13,0.3,2030-01-13,1363,Active,2028-10-13,185.03,2,6.67,0,Apple,Hsinchu,Compliant,macOS 14,0.08132006,0.047619047619047616,0.22233333333333333,0,0.09,Low
ASSET_0402,Monitor,Stock,Finance,User_010,2022-06-01,3.9,2025-06-01,-324,Expired,,436.76,5,1.28,0,Dell,Taipei,Non-Compliant,Not Applicable,0.16209267,0.6190476190476191,0.042666666666666665,1,0.4,Low
ASSET_0403,Server,In Use,HR,,2022-11-18,3.4,2026-11-18,211,Active,2025-11-18,1277.51,2,0.59,1,Cisco,Taichung,At Risk,RHEL 9,0.9040744,0.5396825396825397,0.019666666666666666,0,0.47,Medium
ASSET_0404,Laptop,In Use,R&D,User_268,2024-07-15,1.8,2027-07-15,450,Active,2025-09-15,729.99,1,0.56,0,Lenovo,Hsinchu,At Risk,Windows 11,0.1923377,0.28571428571428575,0.018666666666666668,0,0.14,Low
ASSET_0405,Server,Decommissioned,Operations,,2025-03-16,1.1,2029-03-16,1060,Active,2027-09-16,524.03,1,0.91,0,HP,Taichung,Compliant,VMware ESXi,0.23249345,0.17460317460317462,0.030333333333333334,0,0.13,Low
ASSET_0406,Monitor,Retired,R&D,,2020-07-06,5.8,2024-01-06,-836,Expired,,6577.86,9,1.55,1,Lenovo,Hsinchu,Non-Compliant,Not Applicable,0.8968266,0.9206349206349206,0.051666666666666666,1,0.75,High
ASSET_0407,Server,In Use,Operations,,2021-12-27,4.3,2025-12-27,-115,Expired,2025-06-27,2666.29,3,0.7,1,Cisco,Taichung,Non-Compliant,RHEL 9,0.92134506,0.6825396825396826,0.02333333333333333,1,0.71,High
ASSET_0408,Monitor,Stock,Operations,User_359,2024-08-27,1.6,2028-08-27,859,Active,,128.9,0,0.0,0,HP,Other,Compliant,Not Applicable,0.10916266,0.253968253968254,0.0,0,0.09,Low
ASSET_0409,Laptop,In Use,Finance,User_324,2024-11-30,1.4,2027-11-30,588,Active,2026-06-30,655.52,2,1.43,0,Dell,Taipei,At Risk,Windows 11,0.15523812,0.2222222222222222,0.04766666666666666,0,0.12,Low
ASSET_0410,Laptop,Decommissioned,Finance,,2020-10-20,5.5,2023-10-20,-914,Expired,2022-10-20,2451.71,5,0.91,1,Apple,Other,Non-Compliant,macOS 15,0.8842604,0.873015873015873,0.030333333333333334,1,0.73,High
ASSET_0411,Desktop,In Use,Finance,,2023-12-18,2.3,2027-06-18,423,Active,2025-09-18,222.33,1,0.43,0,HP,Taichung,At Risk,Windows 10,0.10428431,0.36507936507936506,0.014333333333333333,0,0.12,Low
ASSET_0412,Tablet,In Use,Operations,User_213,2021-02-19,5.2,2023-02-19,-1157,Expired,2022-12-19,822.48,1,0.19,0,Apple,Other,Non-Compliant,Win 11,0.41531184,0.8253968253968255,0.006333333333333333,1,0.53,Medium
ASSET_0413,Server,In Use,IT,User_336,2022-01-31,4.2,2026-07-31,101,Active,2023-10-31,2535.77,3,0.71,1,Cisco,Taichung,Non-Compliant,RHEL 9,0.9580655,0.6666666666666667,0.023666666666666666,0,0.52,Medium
ASSET_0414,Server,Retired,Operations,,2021-05-05,5.0,2025-05-05,-351,Expired,2022-11-05,2332.94,3,0.6,1,Dell,Hsinchu,Non-Compliant,Ubuntu 22.04,0.8945067,0.7936507936507937,0.02,1,0.72,High
ASSET_0415,Monitor,In Use,Operations,User_158,2024-12-21,1.3,2028-06-21,792,Active,,365.37,4,3.08,0,Dell,Taichung,Compliant,Not Applicable,0.039558094,0.20634920634920637,0.10266666666666667,0,0.08,Low
ASSET_0416,Monitor,In Use,HR,User_038,2024-07-13,1.8,2027-07-13,448,Active,,37.71,0,0.0,0,Lenovo,Hsinchu,Compliant,Not Applicable,0.08597257,0.28571428571428575,0.0,0,0.09,Low
ASSET_0417,Desktop,In Use,Operations,User_193,2022-07-09,3.8,2025-07-09,-286,Expired,2023-11-09,706.03,3,0.79,0,Apple,Taichung,Non-Compliant,macOS 13,0.5995577,0.6031746031746031,0.026333333333333334,1,0.57,Medium
ASSET_0418,Laptop,In Use,HR,User_070,2025-12-12,0.4,2029-06-12,1148,Active,2028-10-12,64.25,0,0.0,0,HP,Taipei,Compliant,Windows 10,0.27131295,0.0634920634920635,0.0,0,0.12,Low
ASSET_0419,Tablet,In Use,IT,User_128,2024-01-27,2.2,2026-01-27,-84,Expired,2025-11-27,1066.61,1,0.45,1,Cisco,Taichung,At Risk,Android 14,0.3354173,0.34920634920634924,0.015000000000000001,1,0.41,Medium
ASSET_0420,Monitor,Stock,Sales,User_159,2024-06-19,1.8,2027-06-19,424,Active,,140.57,2,1.11,0,HP,Taipei,Compliant,Not Applicable,0.05224716,0.28571428571428575,0.037000000000000005,0,0.09,Low
ASSET_0421,Tablet,In Use,Sales,User_337,2022-03-05,4.1,2024-09-05,-593,Expired,2024-05-05,2887.52,3,0.73,1,Dell,Taichung,Non-Compliant,iPadOS 18,0.5842659,0.6507936507936507,0.024333333333333332,1,0.57,Medium
ASSET_0422,Monitor,In Use,Finance,User_226,2024-03-31,2.1,2027-03-31,344,Active,,59.09,0,0.0,0,Apple,Other,Compliant,Not Applicable,0.099563114,0.33333333333333337,0.0,0,0.11,Low
ASSET_0423,Monitor,In Use,HR,User_071,2020-08-05,5.7,2024-02-05,-806,Expired,,839.75,2,0.35,0,HP,Taichung,Non-Compliant,Not Applicable,0.27236086,0.9047619047619048,0.011666666666666665,1,0.49,Medium
ASSET_0424,Monitor,In Use,Operations,User_154,2024-04-05,2.0,2027-04-05,349,Active,,38.38,0,0.0,0,Dell,Other,Compliant,Not Applicable,0.11416233,0.31746031746031744,0.0,0,0.11,Low
ASSET_0425,Server,In Use,IT,,2025-08-19,0.7,2029-08-19,1216,Active,2027-12-19,217.6,2,2.86,0,HP,Cloud,Compliant,RHEL 9,0.05976097,0.1111111111111111,0.09533333333333333,0,0.07,Low
ASSET_0426,Desktop,In Use,HR,User_052,2022-04-10,4.0,2025-04-10,-376,Expired,2024-11-10,802.16,5,1.25,0,HP,Taipei,Non-Compliant,Windows 11,0.7777012,0.6349206349206349,0.041666666666666664,1,0.65,Medium
ASSET_0427,Server,In Use,IT,User_105,2024-01-09,2.3,2028-01-09,628,Active,2026-01-09,670.48,0,0.0,0,Cisco,Taichung,Compliant,Ubuntu 22.04,0.5101284,0.36507936507936506,0.0,0,0.28,Low
ASSET_0428,Monitor,Stock,Operations,User_211,2021-09-28,4.6,2025-09-28,-205,Expired,,5994.65,0,0.0,1,HP,Taichung,At Risk,Not Applicable,0.5071423,0.7301587301587301,0.0,1,0.55,Medium
ASSET_0429,Monitor,In Use,R&D,User_247,2026-04-04,0.0,2029-04-04,1079,Active,,153.29,0,0.0,0,HP,Taipei,Compliant,Not Applicable,0.085038684,0.0,0.0,0,0.03,Low
ASSET_0430,Desktop,Stock,HR,,2025-06-12,0.9,2028-06-12,783,Active,2026-07-12,155.06,0,0.0,0,HP,Hsinchu,Compliant,Windows 10,0.10968668,0.14285714285714288,0.0,0,0.07,Low
ASSET_0431,Tablet,Stock,Sales,,2023-06-22,2.8,2025-06-22,-303,Expired,2025-10-22,385.53,1,0.36,0,Apple,Taichung,At Risk,iPadOS 18,0.15746695,0.4444444444444444,0.012,1,0.35,Low
ASSET_0432,Desktop,In Use,HR,User_263,2024-09-01,1.6,2027-09-01,498,Active,,285.27,2,1.25,0,Lenovo,Other,Compliant,Windows 10,0.11490639,0.253968253968254,0.041666666666666664,0,0.11,Low
ASSET_0433,Desktop,In Use,Operations,User_152,2021-12-14,4.4,2024-12-14,-493,Expired,2023-09-14,819.46,5,1.14,0,Lenovo,Hsinchu,Non-Compliant,Windows 11,0.84145147,0.6984126984126985,0.038,1,0.68,Medium
ASSET_0434,Tablet,Stock,Sales,User_384,2025-02-22,1.2,2027-08-22,488,Active,2026-03-22,112.56,0,0.0,0,Lenovo,Other,Compliant,Android 14,0.057753403,0.19047619047619047,0.0,0,0.06,Low
ASSET_0435,Laptop,In Use,Finance,User_056,2022-04-07,4.0,2025-10-07,-196,Expired,2024-01-07,1508.22,4,1.0,1,Lenovo,Taipei,Non-Compliant,Ubuntu 22.04,0.8027418,0.6349206349206349,0.03333333333333333,1,0.65,Medium
ASSET_0436,Laptop,In Use,IT,User_369,2025-11-20,0.4,2029-05-20,1125,Active,2026-11-20,77.18,0,0.0,0,Lenovo,Taipei,Compliant,Windows 11,0.28900427,0.0634920634920635,0.0,0,0.13,Low
ASSET_0437,Laptop,In Use,HR,User_323,2021-07-08,4.8,2024-07-08,-652,Expired,2022-07-08,734.13,4,0.83,0,HP,Taipei,Non-Compliant,Windows 11,0.69950324,0.7619047619047619,0.027666666666666666,1,0.64,Medium
ASSET_0438,Laptop,In Use,IT,User_308,2024-08-21,1.7,2027-08-21,487,Active,2025-09-21,335.32,3,1.76,0,HP,Hsinchu,At Risk,Windows 11,0.17260501,0.2698412698412698,0.058666666666666666,0,0.13,Low
ASSET_0439,Monitor,In Use,R&D,User_131,2023-05-03,3.0,2026-05-03,12,Active,,694.52,3,1.0,0,Dell,Hsinchu,At Risk,Not Applicable,0.1016456,0.4761904761904762,0.03333333333333333,0,0.14,Low
ASSET_0440,Laptop,In Use,HR,User_054,2025-02-28,1.1,2028-02-28,678,Active,2026-12-28,154.61,0,0.0,0,Dell,Taichung,Compliant,Windows 11,0.13889313,0.17460317460317462,0.0,0,0.09,Low
ASSET_0441,Server,Stock,Finance,,2024-06-04,1.9,2028-06-04,775,Active,2026-06-04,279.81,0,0.0,0,Cisco,Hsinchu,Compliant,VMware ESXi,0.30515233,0.30158730158730157,0.0,0,0.18,Low
ASSET_0442,Tablet,In Use,Sales,User_175,2022-03-24,4.1,2024-03-24,-758,Expired,2023-03-24,226.44,4,0.98,0,Lenovo,Taichung,Non-Compliant,Android 14,0.51554984,0.6507936507936507,0.03266666666666666,1,0.54,Medium
ASSET_0443,Laptop,In Use,IT,User_005,2025-08-18,0.7,2028-08-18,850,Active,2027-02-18,200.47,1,1.43,0,Apple,Cloud,Compliant,macOS 13,0.17708357,0.1111111111111111,0.04766666666666666,0,0.1,Low
ASSET_0444,Tablet,In Use,Sales,User_358,2021-05-01,5.0,2023-11-01,-902,Expired,2022-08-01,441.37,5,1.0,0,Dell,Taipei,Non-Compliant,Android 14,0.68678075,0.7936507936507937,0.03333333333333333,1,0.64,Medium
ASSET_0445,Laptop,In Use,Operations,User_200,2023-04-11,3.0,2026-10-11,173,Active,2025-02-11,252.19,1,0.33,0,Apple,Other,At Risk,macOS 13,0.23125476,0.4761904761904762,0.011000000000000001,0,0.19,Low
ASSET_0446,Laptop,In Use,HR,User_049,2023-07-08,2.8,2027-01-08,262,Active,2025-05-08,234.22,1,0.36,0,Lenovo,Taipei,At Risk,Windows 10,0.23979332,0.4444444444444444,0.012,0,0.19,Low
ASSET_0447,Desktop,Retired,Finance,,2024-03-02,2.1,2027-03-02,315,Active,2025-11-02,324.0,4,1.9,0,Dell,Taipei,At Risk,Windows 11,0.14892761,0.33333333333333337,0.06333333333333332,0,0.14,Low
ASSET_0448,Laptop,In Use,Sales,User_093,2021-02-10,5.2,2025-02-10,-435,Expired,2023-02-10,650.74,3,0.58,0,Dell,Other,Non-Compliant,Windows 11,0.53443867,0.8253968253968255,0.01933333333333333,1,0.58,Medium
ASSET_0449,Desktop,In Use,Operations,,2025-07-06,0.8,2028-07-06,807,Active,2026-08-06,121.17,1,1.25,0,HP,Taichung,Compliant,Windows 10,0.16193202,0.126984126984127,0.041666666666666664,0,0.1,Low
ASSET_0450,Laptop,In Use,HR,User_061,2022-08-16,3.7,2025-08-16,-248,Expired,2024-07-16,1381.65,2,0.54,1,Apple,Taichung,At Risk,macOS 13,0.5136859,0.5873015873015873,0.018000000000000002,1,0.53,Medium
ASSET_0451,Desktop,In Use,Finance,User_121,2025-09-28,0.6,2028-09-28,891,Active,2026-09-28,238.18,1,1.67,0,HP,Taipei,Compliant,Windows 11,0.1537262,0.09523809523809523,0.05566666666666666,0,0.09,Low
ASSET_0452,Desktop,Stock,R&D,,2024-09-19,1.6,2027-09-19,516,Active,2026-07-19,92.82,0,0.0,0,HP,Hsinchu,Compliant,Windows 10,0.093694724,0.253968253968254,0.0,0,0.09,Low
ASSET_0453,Desktop,In Use,Operations,User_256,2022-11-12,3.4,2025-11-12,-160,Expired,2025-01-12,3387.44,4,1.18,1,Dell,Hsinchu,Non-Compliant,Windows 10,0.55521965,0.5396825396825397,0.03933333333333333,1,0.54,Medium
ASSET_0454,Server,In Use,Operations,User_195,2023-05-27,2.9,2027-05-27,401,Active,2025-12-27,5106.03,5,1.72,1,Dell,Cloud,At Risk,RHEL 9,0.89804196,0.4603174603174603,0.05733333333333333,0,0.46,Medium
ASSET_0455,Tablet,In Use,R&D,User_338,2026-01-17,0.3,2028-01-17,636,Active,2028-02-17,79.9,0,0.0,0,Lenovo,Other,Compliant,Win 11,0.119546875,0.047619047619047616,0.0,0,0.06,Low
ASSET_0456,Laptop,In Use,HR,User_069,2022-11-28,3.4,2025-11-28,-144,Expired,2025-05-28,143.13,3,0.88,0,Lenovo,Taipei,Non-Compliant,Windows 11,0.49245128,0.5396825396825397,0.029333333333333333,1,0.51,Medium
ASSET_0457,Laptop,Retired,HR,,2025-05-11,0.9,2028-11-11,935,Active,,142.76,2,2.22,0,HP,Taipei,Compliant,Windows 11,0.123128116,0.14285714285714288,0.07400000000000001,0,0.09,Low
ASSET_0458,Laptop,In Use,R&D,,2021-07-28,4.7,2024-07-28,-632,Expired,2022-07-28,735.92,2,0.43,0,HP,Taipei,Non-Compliant,Windows 11,0.69010955,0.746031746031746,0.014333333333333333,1,0.63,Medium
ASSET_0459,Desktop,In Use,HR,User_047,2025-01-25,1.2,2028-01-25,644,Active,2026-05-25,138.65,1,0.83,0,HP,Other,Compliant,Windows 11,0.107938446,0.19047619047619047,0.027666666666666666,0,0.09,Low
ASSET_0460,Desktop,In Use,HR,User_269,2025-07-06,0.8,2028-07-06,807,Active,2027-02-06,162.31,1,1.25,0,Lenovo,Taichung,Compliant,Windows 11,0.14671716,0.126984126984127,0.041666666666666664,0,0.09,Low
ASSET_0461,Tablet,In Use,Operations,User_225,2022-11-10,3.4,2025-05-10,-346,Expired,2023-12-10,509.78,3,0.88,0,Apple,Hsinchu,Non-Compliant,Win 11,0.17357557,0.5396825396825397,0.029333333333333333,1,0.38,Low
ASSET_0462,Server,In Use,Sales,,2023-02-12,3.2,2027-02-12,297,Active,2025-12-12,1373.92,7,2.19,1,Cisco,Other,Non-Compliant,Ubuntu 22.04,0.96288997,0.507936507936508,0.073,0,0.5,Medium
ASSET_0463,Tablet,Stock,HR,,2026-04-01,0.1,2028-04-01,711,Active,2027-08-01,72.14,0,0.0,0,Lenovo,Other,Compliant,iPadOS 18,0.05045511,0.015873015873015876,0.0,0,0.02,Low
ASSET_0464,Monitor,In Use,IT,User_208,2020-12-16,5.3,2023-12-16,-857,Expired,,475.42,9,1.7,0,Lenovo,Hsinchu,Non-Compliant,Not Applicable,0.7086919,0.8412698412698413,0.056666666666666664,1,0.66,Medium
